Year,Local Government Area,Postcode_x,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,locality,Postcode_y,year,Median
2014,Wyndham,3027,Williams Landing,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Williams Landing,3027,2014,450000.0
2014,Wyndham,3027,Williams Landing,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Williams Landing,3027,2014,450000.0
2014,Wyndham,3027,Williams Landing,A Crimes against the person,Other crimes against the person,2,Williams Landing,3027,2014,450000.0
2014,Hobsons Bay,3016,Williamstown,A Crimes against the person,A20 Assault and related offences,87,Williamstown,3016,2014,970000.0
2014,Hobsons Bay,3016,Williamstown,A Crimes against the person,A50 Robbery,6,Williamstown,3016,2014,970000.0
2014,Hobsons Bay,3016,Williamstown,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",21,Williamstown,3016,2014,970000.0
2014,Hobsons Bay,3016,Williamstown,A Crimes against the person,A80 Dangerous and negligent acts endangering people,10,Williamstown,3016,2014,970000.0
2014,Hobsons Bay,3016,Williamstown,A Crimes against the person,Other crimes against the person,28,Williamstown,3016,2014,970000.0
2014,Hobsons Bay,3016,Williamstown North,A Crimes against the person,A20 Assault and related offences,14,Williamstown North,3016,2014,803500.0
2014,Hobsons Bay,3016,Williamstown North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Williamstown North,3016,2014,803500.0
2014,Hobsons Bay,3016,Williamstown North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Williamstown North,3016,2014,803500.0
2014,Hobsons Bay,3016,Williamstown North,A Crimes against the person,Other crimes against the person,1,Williamstown North,3016,2014,803500.0
2014,Bass Coast,3922,Wimbledon Heights,A Crimes against the person,A20 Assault and related offences,1,Wimbledon Heights,3922,2014,310000.0
2014,Surf Coast,3241,Winchelsea,A Crimes against the person,A20 Assault and related offences,14,Winchelsea,3241,2014,287500.0
2014,Surf Coast,3241,Winchelsea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,Winchelsea,3241,2014,287500.0
2014,Surf Coast,3241,Winchelsea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,Winchelsea,3241,2014,287500.0
2014,Surf Coast,3241,Winchelsea,A Crimes against the person,Other crimes against the person,3,Winchelsea,3241,2014,287500.0
2014,Port Phillip,3181,Windsor,A Crimes against the person,A20 Assault and related offences,2,Windsor,3181,2014,956500.0
2014,Stonnington,3181,Windsor,A Crimes against the person,A20 Assault and related offences,43,Windsor,3181,2014,956500.0
2014,Stonnington,3181,Windsor,A Crimes against the person,A50 Robbery,3,Windsor,3181,2014,956500.0
2014,Port Phillip,3181,Windsor,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Windsor,3181,2014,956500.0
2014,Stonnington,3181,Windsor,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Windsor,3181,2014,956500.0
2014,Port Phillip,3181,Windsor,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Windsor,3181,2014,956500.0
2014,Stonnington,3181,Windsor,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,Windsor,3181,2014,956500.0
2014,Port Phillip,3181,Windsor,A Crimes against the person,Other crimes against the person,2,Windsor,3181,2014,956500.0
2014,Stonnington,3181,Windsor,A Crimes against the person,Other crimes against the person,7,Windsor,3181,2014,956500.0
2014,Ballarat,3358,Winter Valley,A Crimes against the person,A20 Assault and related offences,1,Winter Valley,3358,2014,360000.0
2014,Ballarat,3358,Winter Valley,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Winter Valley,3358,2014,360000.0
2014,Wodonga,3690,Wodonga,A Crimes against the person,A20 Assault and related offences,268,Wodonga,3690,2014,295000.0
2014,Wodonga,3690,Wodonga,A Crimes against the person,A50 Robbery,3,Wodonga,3690,2014,295000.0
2014,Wodonga,3690,Wodonga,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",58,Wodonga,3690,2014,295000.0
2014,Wodonga,3690,Wodonga,A Crimes against the person,A80 Dangerous and negligent acts endangering people,46,Wodonga,3690,2014,295000.0
2014,Wodonga,3690,Wodonga,A Crimes against the person,Other crimes against the person,94,Wodonga,3690,2014,295000.0
2014,Whittlesea,3750,Wollert,A Crimes against the person,A20 Assault and related offences,23,Wollert,3750,2014,395000.0
2014,Whittlesea,3750,Wollert,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",10,Wollert,3750,2014,395000.0
2014,Whittlesea,3750,Wollert,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,Wollert,3750,2014,395000.0
2014,Whittlesea,3750,Wollert,A Crimes against the person,Other crimes against the person,1,Wollert,3750,2014,395000.0
2014,Manningham,3115,Wonga Park,A Crimes against the person,A20 Assault and related offences,4,Wonga Park,3115,2014,673500.0
2014,Maroondah,3115,Wonga Park,A Crimes against the person,A20 Assault and related offences,3,Wonga Park,3115,2014,673500.0
2014,Yarra Ranges,3115,Wonga Park,A Crimes against the person,A20 Assault and related offences,3,Wonga Park,3115,2014,673500.0
2014,Yarra Ranges,3115,Wonga Park,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Wonga Park,3115,2014,673500.0
2014,Manningham,3115,Wonga Park,A Crimes against the person,Other crimes against the person,1,Wonga Park,3115,2014,673500.0
2014,Yarra Ranges,3115,Wonga Park,A Crimes against the person,Other crimes against the person,1,Wonga Park,3115,2014,673500.0
2014,Bass Coast,3995,Wonthaggi,A Crimes against the person,A20 Assault and related offences,104,Wonthaggi,3995,2014,251000.0
2014,Bass Coast,3995,Wonthaggi,A Crimes against the person,A50 Robbery,4,Wonthaggi,3995,2014,251000.0
2014,Bass Coast,3995,Wonthaggi,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",33,Wonthaggi,3995,2014,251000.0
2014,Bass Coast,3995,Wonthaggi,A Crimes against the person,A80 Dangerous and negligent acts endangering people,9,Wonthaggi,3995,2014,251000.0
2014,Bass Coast,3995,Wonthaggi,A Crimes against the person,Other crimes against the person,19,Wonthaggi,3995,2014,251000.0
2014,Macedon Ranges,3442,Woodend,A Crimes against the person,A20 Assault and related offences,14,Woodend,3442,2014,460000.0
2014,Macedon Ranges,3442,Woodend,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,Woodend,3442,2014,460000.0
2014,Macedon Ranges,3442,Woodend,A Crimes against the person,Other crimes against the person,15,Woodend,3442,2014,460000.0
2014,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,A20 Assault and related offences,7,Woori Yallock,3139,2014,317000.0
2014,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,A50 Robbery,1,Woori Yallock,3139,2014,317000.0
2014,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",4,Woori Yallock,3139,2014,317000.0
2014,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Woori Yallock,3139,2014,317000.0
2014,Yarra Ranges,3139,Woori Yallock,A Crimes against the person,Other crimes against the person,4,Woori Yallock,3139,2014,317000.0
2014,Wellington,3850,Wurruk,A Crimes against the person,A20 Assault and related offences,22,Wurruk,3850,2014,222000.0
2014,Wellington,3850,Wurruk,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Wurruk,3850,2014,222000.0
2014,Wellington,3850,Wurruk,A Crimes against the person,Other crimes against the person,3,Wurruk,3850,2014,222000.0
2014,East Gippsland,3875,Wy Yung,A Crimes against the person,A20 Assault and related offences,6,Wy Yung,3875,2014,285000.0
2014,East Gippsland,3875,Wy Yung,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,Wy Yung,3875,2014,285000.0
2014,East Gippsland,3875,Wy Yung,A Crimes against the person,Other crimes against the person,3,Wy Yung,3875,2014,285000.0
2014,Buloke,3527,Wycheproof,A Crimes against the person,A20 Assault and related offences,3,Wycheproof,3527,2014,103000.0
2014,Buloke,3527,Wycheproof,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Wycheproof,3527,2014,103000.0
2014,Buloke,3527,Wycheproof,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Wycheproof,3527,2014,103000.0
2014,Buloke,3527,Wycheproof,A Crimes against the person,Other crimes against the person,1,Wycheproof,3527,2014,103000.0
2014,Wyndham,3024,Wyndham Vale,A Crimes against the person,A20 Assault and related offences,71,Wyndham Vale,3024,2014,306000.0
2014,Wyndham,3024,Wyndham Vale,A Crimes against the person,A50 Robbery,1,Wyndham Vale,3024,2014,306000.0
2014,Wyndham,3024,Wyndham Vale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",28,Wyndham Vale,3024,2014,306000.0
2014,Wyndham,3024,Wyndham Vale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,Wyndham Vale,3024,2014,306000.0
2014,Wyndham,3024,Wyndham Vale,A Crimes against the person,Other crimes against the person,17,Wyndham Vale,3024,2014,306000.0
2014,Indigo,3749,Yackandandah,A Crimes against the person,A20 Assault and related offences,2,Yackandandah,3749,2014,318000.0
2014,Indigo,3749,Yackandandah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Yackandandah,3749,2014,318000.0
2014,Indigo,3749,Yackandandah,A Crimes against the person,Other crimes against the person,1,Yackandandah,3749,2014,318000.0
2014,Banyule,3085,Yallambie,A Crimes against the person,A20 Assault and related offences,13,Yallambie,3085,2014,580000.0
2014,Banyule,3085,Yallambie,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Yallambie,3085,2014,580000.0
2014,Banyule,3085,Yallambie,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Yallambie,3085,2014,580000.0
2014,Banyule,3085,Yallambie,A Crimes against the person,Other crimes against the person,16,Yallambie,3085,2014,580000.0
2014,Baw Baw,3825,Yallourn North,A Crimes against the person,A20 Assault and related offences,2,Yallourn North,3825,2014,149500.0
2014,Latrobe,3825,Yallourn North,A Crimes against the person,A20 Assault and related offences,14,Yallourn North,3825,2014,149500.0
2014,Latrobe,3825,Yallourn North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Yallourn North,3825,2014,149500.0
2014,Latrobe,3825,Yallourn North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Yallourn North,3825,2014,149500.0
2014,Latrobe,3825,Yallourn North,A Crimes against the person,Other crimes against the person,9,Yallourn North,3825,2014,149500.0
2014,Yarra Ranges,3775,Yarra Glen,A Crimes against the person,A20 Assault and related offences,10,Yarra Glen,3775,2014,460000.0
2014,Yarra Ranges,3775,Yarra Glen,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Yarra Glen,3775,2014,460000.0
2014,Yarra Ranges,3775,Yarra Glen,A Crimes against the person,Other crimes against the person,1,Yarra Glen,3775,2014,460000.0
2014,Yarra Ranges,3797,Yarra Junction,A Crimes against the person,A20 Assault and related offences,14,Yarra Junction,3797,2014,357500.0
2014,Yarra Ranges,3797,Yarra Junction,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Yarra Junction,3797,2014,357500.0
2014,Yarra Ranges,3797,Yarra Junction,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Yarra Junction,3797,2014,357500.0
2014,Yarra Ranges,3797,Yarra Junction,A Crimes against the person,Other crimes against the person,8,Yarra Junction,3797,2014,357500.0
2014,Baw Baw,3823,Yarragon,A Crimes against the person,A20 Assault and related offences,6,Yarragon,3823,2014,297000.0
2014,Baw Baw,3823,Yarragon,A Crimes against the person,A50 Robbery,1,Yarragon,3823,2014,297000.0
2014,Baw Baw,3823,Yarragon,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",2,Yarragon,3823,2014,297000.0
2014,Baw Baw,3823,Yarragon,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Yarragon,3823,2014,297000.0
2014,Baw Baw,3823,Yarragon,A Crimes against the person,Other crimes against the person,8,Yarragon,3823,2014,297000.0
2014,Wellington,3971,Yarram,A Crimes against the person,A20 Assault and related offences,18,Yarram,3971,2014,202500.0
2014,Wellington,3971,Yarram,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,Yarram,3971,2014,202500.0
2014,Wellington,3971,Yarram,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Yarram,3971,2014,202500.0
2014,Wellington,3971,Yarram,A Crimes against the person,Other crimes against the person,20,Yarram,3971,2014,202500.0
2014,Maribyrnong,3013,Yarraville,A Crimes against the person,A20 Assault and related offences,46,Yarraville,3013,2014,710000.0
2014,Maribyrnong,3013,Yarraville,A Crimes against the person,A50 Robbery,3,Yarraville,3013,2014,710000.0
2014,Maribyrnong,3013,Yarraville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",13,Yarraville,3013,2014,710000.0
2014,Maribyrnong,3013,Yarraville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,Yarraville,3013,2014,710000.0
2014,Maribyrnong,3013,Yarraville,A Crimes against the person,Other crimes against the person,9,Yarraville,3013,2014,710000.0
2014,Moira,3730,Yarrawonga,A Crimes against the person,A20 Assault and related offences,32,Yarrawonga,3730,2014,297000.0
2014,Moira,3730,Yarrawonga,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",8,Yarrawonga,3730,2014,297000.0
2014,Moira,3730,Yarrawonga,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Yarrawonga,3730,2014,297000.0
2014,Moira,3730,Yarrawonga,A Crimes against the person,Other crimes against the person,5,Yarrawonga,3730,2014,297000.0
2014,Murrindindi,3717,Yea,A Crimes against the person,A20 Assault and related offences,16,Yea,3755,2014,255000.0
2014,Murrindindi,3717,Yea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,Yea,3755,2014,255000.0
2014,Murrindindi,3717,Yea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Yea,3755,2014,255000.0
2014,Murrindindi,3717,Yea,A Crimes against the person,Other crimes against the person,3,Yea,3755,2014,255000.0
2014,Latrobe,3869,Yinnar,A Crimes against the person,A20 Assault and related offences,4,Yinnar,3869,2014,240000.0
2015,Yarra,3067,Abbotsford,A Crimes against the person,A20 Assault and related offences,48,Abbotsford,3067,2015,925000.0
2015,Yarra,3067,Abbotsford,A Crimes against the person,A50 Robbery,7,Abbotsford,3067,2015,925000.0
2015,Yarra,3067,Abbotsford,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",14,Abbotsford,3067,2015,925000.0
2015,Yarra,3067,Abbotsford,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,Abbotsford,3067,2015,925000.0
2015,Yarra,3067,Abbotsford,A Crimes against the person,Other crimes against the person,16,Abbotsford,3067,2015,925000.0
2015,Moonee Valley,3040,Aberfeldie,A Crimes against the person,A20 Assault and related offences,6,Aberfeldie,3040,2015,1207500.0
2015,Moonee Valley,3040,Aberfeldie,A Crimes against the person,A50 Robbery,1,Aberfeldie,3040,2015,1207500.0
2015,Moonee Valley,3040,Aberfeldie,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",11,Aberfeldie,3040,2015,1207500.0
2015,Moonee Valley,3040,Aberfeldie,A Crimes against the person,Other crimes against the person,1,Aberfeldie,3040,2015,1207500.0
2015,Melton,3336,Aintree,A Crimes against the person,A20 Assault and related offences,1,Aintree,3336,2015,600000.0
2015,Melton,3336,Aintree,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Aintree,3336,2015,600000.0
2015,Melton,3336,Aintree,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Aintree,3336,2015,600000.0
2015,Surf Coast,3231,Aireys Inlet,A Crimes against the person,A20 Assault and related offences,5,Aireys Inlet,3231,2015,680000.0
2015,Moonee Valley,3042,Airport West,A Crimes against the person,A20 Assault and related offences,50,Airport West,3042,2015,635000.0
2015,Moonee Valley,3042,Airport West,A Crimes against the person,A50 Robbery,9,Airport West,3042,2015,635000.0
2015,Moonee Valley,3042,Airport West,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",39,Airport West,3042,2015,635000.0
2015,Moonee Valley,3042,Airport West,A Crimes against the person,A80 Dangerous and negligent acts endangering people,9,Airport West,3042,2015,635000.0
2015,Moonee Valley,3042,Airport West,A Crimes against the person,Other crimes against the person,11,Airport West,3042,2015,635000.0
2015,Brimbank,3021,Albanvale,A Crimes against the person,A20 Assault and related offences,30,Albanvale,3021,2015,345000.0
2015,Brimbank,3021,Albanvale,A Crimes against the person,A50 Robbery,2,Albanvale,3021,2015,345000.0
2015,Brimbank,3021,Albanvale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",10,Albanvale,3021,2015,345000.0
2015,Brimbank,3021,Albanvale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Albanvale,3021,2015,345000.0
2015,Brimbank,3021,Albanvale,A Crimes against the person,Other crimes against the person,9,Albanvale,3021,2015,345000.0
2015,Port Phillip,3206,Albert Park,A Crimes against the person,A20 Assault and related offences,25,Albert Park,3206,2015,1700000.0
2015,Port Phillip,3206,Albert Park,A Crimes against the person,A50 Robbery,4,Albert Park,3206,2015,1700000.0
2015,Port Phillip,3206,Albert Park,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,Albert Park,3206,2015,1700000.0
2015,Port Phillip,3206,Albert Park,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7,Albert Park,3206,2015,1700000.0
2015,Port Phillip,3206,Albert Park,A Crimes against the person,Other crimes against the person,7,Albert Park,3206,2015,1700000.0
2015,Brimbank,3020,Albion,A Crimes against the person,A20 Assault and related offences,37,Albion,3020,2015,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,A50 Robbery,4,Albion,3020,2015,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,Albion,3020,2015,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,Albion,3020,2015,481000.0
2015,Brimbank,3020,Albion,A Crimes against the person,Other crimes against the person,4,Albion,3020,2015,481000.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,A20 Assault and related offences,23,Alexandra,3714,2015,285000.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",15,Alexandra,3714,2015,285000.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Alexandra,3714,2015,285000.0
2015,Murrindindi,3714,Alexandra,A Crimes against the person,Other crimes against the person,7,Alexandra,3714,2015,285000.0
2015,Ballarat,3350,Alfredton,A Crimes against the person,A20 Assault and related offences,27,Alfredton,3350,2015,340500.0
2015,Ballarat,3350,Alfredton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",12,Alfredton,3350,2015,340500.0
2015,Ballarat,3350,Alfredton,A Crimes against the person,Other crimes against the person,19,Alfredton,3350,2015,340500.0
2015,Warrnambool,3277,Allansford,A Crimes against the person,A20 Assault and related offences,2,Allansford,3277,2015,259000.0
2015,Moyne,3277,Allansford,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Allansford,3277,2015,259000.0
2015,Warrnambool,3277,Allansford,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Allansford,3277,2015,259000.0
2015,Warrnambool,3277,Allansford,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Allansford,3277,2015,259000.0
2015,Warrnambool,3277,Allansford,A Crimes against the person,Other crimes against the person,4,Allansford,3277,2015,259000.0
2015,Darebin,3078,Alphington,A Crimes against the person,A20 Assault and related offences,6,Alphington,3078,2015,1296500.0
2015,Yarra,3078,Alphington,A Crimes against the person,A20 Assault and related offences,1,Alphington,3078,2015,1296500.0
2015,Darebin,3078,Alphington,A Crimes against the person,A50 Robbery,1,Alphington,3078,2015,1296500.0
2015,Yarra,3078,Alphington,A Crimes against the person,A50 Robbery,2,Alphington,3078,2015,1296500.0
2015,Darebin,3078,Alphington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,Alphington,3078,2015,1296500.0
2015,Yarra,3078,Alphington,A Crimes against the person,Other crimes against the person,1,Alphington,3078,2015,1296500.0
2015,Hobsons Bay,3018,Altona,A Crimes against the person,A20 Assault and related offences,48,Altona,3018,2015,718000.0
2015,Hobsons Bay,3018,Altona,A Crimes against the person,A50 Robbery,8,Altona,3018,2015,718000.0
2015,Hobsons Bay,3018,Altona,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",17,Altona,3018,2015,718000.0
2015,Hobsons Bay,3018,Altona,A Crimes against the person,A80 Dangerous and negligent acts endangering people,10,Altona,3018,2015,718000.0
2015,Hobsons Bay,3018,Altona,A Crimes against the person,Other crimes against the person,14,Altona,3018,2015,718000.0
2015,Hobsons Bay,3028,Altona Meadows,A Crimes against the person,A20 Assault and related offences,98,Altona Meadows,3028,2015,440000.0
2015,Hobsons Bay,3028,Altona Meadows,A Crimes against the person,A50 Robbery,5,Altona Meadows,3028,2015,440000.0
2015,Hobsons Bay,3028,Altona Meadows,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",37,Altona Meadows,3028,2015,440000.0
2015,Hobsons Bay,3028,Altona Meadows,A Crimes against the person,A80 Dangerous and negligent acts endangering people,13,Altona Meadows,3028,2015,440000.0
2015,Hobsons Bay,3028,Altona Meadows,A Crimes against the person,Other crimes against the person,17,Altona Meadows,3028,2015,440000.0
2015,Hobsons Bay,3025,Altona North,A Crimes against the person,A20 Assault and related offences,102,Altona North,3025,2015,645000.0
2015,Hobsons Bay,3025,Altona North,A Crimes against the person,A50 Robbery,6,Altona North,3025,2015,645000.0
2015,Hobsons Bay,3025,Altona North,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",31,Altona North,3025,2015,645000.0
2015,Hobsons Bay,3025,Altona North,A Crimes against the person,A80 Dangerous and negligent acts endangering people,18,Altona North,3025,2015,645000.0
2015,Hobsons Bay,3025,Altona North,A Crimes against the person,Other crimes against the person,36,Altona North,3025,2015,645000.0
2015,Surf Coast,3230,Anglesea,A Crimes against the person,A20 Assault and related offences,4,Anglesea,3230,2015,635000.0
2015,Surf Coast,3230,Anglesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Anglesea,3230,2015,635000.0
2015,Surf Coast,3230,Anglesea,A Crimes against the person,Other crimes against the person,23,Anglesea,3230,2015,635000.0
2015,Colac-Otway,3233,Apollo Bay,A Crimes against the person,A20 Assault and related offences,13,Apollo Bay,3233,2015,435000.0
2015,Colac-Otway,3233,Apollo Bay,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,Apollo Bay,3233,2015,435000.0
2015,Colac-Otway,3233,Apollo Bay,A Crimes against the person,Other crimes against the person,12,Apollo Bay,3233,2015,435000.0
2015,Ararat,3377,Ararat,A Crimes against the person,A20 Assault and related offences,148,Ararat,3377,2015,210000.0
2015,Ararat,3377,Ararat,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",32,Ararat,3377,2015,210000.0
2015,Ararat,3377,Ararat,A Crimes against the person,A80 Dangerous and negligent acts endangering people,15,Ararat,3377,2015,210000.0
2015,Ararat,3377,Ararat,A Crimes against the person,Other crimes against the person,31,Ararat,3377,2015,210000.0
2015,Brimbank,3022,Ardeer,A Crimes against the person,A20 Assault and related offences,36,Ardeer,3022,2015,381500.0
2015,Brimbank,3022,Ardeer,A Crimes against the person,A50 Robbery,2,Ardeer,3022,2015,381500.0
2015,Brimbank,3022,Ardeer,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5,Ardeer,3022,2015,381500.0
2015,Brimbank,3022,Ardeer,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4,Ardeer,3022,2015,381500.0
2015,Brimbank,3022,Ardeer,A Crimes against the person,Other crimes against the person,16,Ardeer,3022,2015,381500.0
2015,Stonnington,3143,Armadale,A Crimes against the person,A20 Assault and related offences,29,Armadale,3143,2015,2172500.0
2015,Stonnington,3143,Armadale,A Crimes against the person,A50 Robbery,1,Armadale,3143,2015,2172500.0
2015,Stonnington,3143,Armadale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,Armadale,3143,2015,2172500.0
2015,Stonnington,3143,Armadale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,Armadale,3143,2015,2172500.0
2015,Stonnington,3143,Armadale,A Crimes against the person,Other crimes against the person,10,Armadale,3143,2015,2172500.0
2015,Greater Geelong,3217,Armstrong Creek,A Crimes against the person,A20 Assault and related offences,3,Armstrong Creek,3217,2015,440000.0
2015,Greater Geelong,3217,Armstrong Creek,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",1,Armstrong Creek,3217,2015,440000.0
2015,Greater Geelong,3217,Armstrong Creek,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Armstrong Creek,3217,2015,440000.0
2015,Greater Geelong,3217,Armstrong Creek,A Crimes against the person,Other crimes against the person,1,Armstrong Creek,3217,2015,440000.0
2015,Moonee Valley,3032,Ascot Vale,A Crimes against the person,A20 Assault and related offences,117,Ascot Vale,3032,2015,885000.0
2015,Moonee Valley,3032,Ascot Vale,A Crimes against the person,A50 Robbery,21,Ascot Vale,3032,2015,885000.0
2015,Moonee Valley,3032,Ascot Vale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",37,Ascot Vale,3032,2015,885000.0
2015,Moonee Valley,3032,Ascot Vale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5,Ascot Vale,3032,2015,885000.0
2015,Moonee Valley,3032,Ascot Vale,A Crimes against the person,Other crimes against the person,34,Ascot Vale,3032,2015,885000.0
2015,Boroondara,3147,Ashburton,A Crimes against the person,A20 Assault and related offences,24,Ashburton,3147,2015,1435000.0
2015,Boroondara,3147,Ashburton,A Crimes against the person,A50 Robbery,4,Ashburton,3147,2015,1435000.0
2015,Boroondara,3147,Ashburton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",16,Ashburton,3147,2015,1435000.0
2015,Boroondara,3147,Ashburton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,1,Ashburton,3147,2015,1435000.0
2015,Boroondara,3147,Ashburton,A Crimes against the person,Other crimes against the person,9,Ashburton,3147,2015,1435000.0
2015,Monash,3147,Ashwood,A Crimes against the person,A20 Assault and related offences,40,Ashwood,3147,2015,1140000.0
2015,Monash,3147,Ashwood,A Crimes against the person,A50 Robbery,4,Ashwood,3147,2015,1140000.0
2015,Monash,3147,Ashwood,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",15,Ashwood,3147,2015,1140000.0
2015,Monash,3147,Ashwood,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,Ashwood,3147,2015,1140000.0
2015,Monash,3147,Ashwood,A Crimes against the person,Other crimes against the person,27,Ashwood,3147,2015,1140000.0
2015,Kingston,3195,Aspendale,A Crimes against the person,A20 Assault and related offences,18,Aspendale,3195,2015,795500.0
2015,Kingston,3195,Aspendale,A Crimes against the person,A50 Robbery,2,Aspendale,3195,2015,795500.0
2015,Kingston,3195,Aspendale,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",6,Aspendale,3195,2015,795500.0
2015,Kingston,3195,Aspendale,A Crimes against the person,A80 Dangerous and negligent acts endangering people,2,Aspendale,3195,2015,795500.0
2015,Kingston,3195,Aspendale,A Crimes against the person,Other crimes against the person,13,Aspendale,3195,2015,795500.0
2015,Kingston,3195,Aspendale Gardens,A Crimes against the person,A20 Assault and related offences,14,Aspendale Gardens,3195,2015,715000.0
2015,Kingston,3195,Aspendale Gardens,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",3,Aspendale Gardens,3195,2015,715000.0
2015,Kingston,3195,Aspendale Gardens,A Crimes against the person,A80 Dangerous and negligent acts endangering people,3,Aspendale Gardens,3195,2015,715000.0
