Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2019,Wodonga,3691,Bandiana,E Justice procedures offences,E10 Justice procedures,1,374000.0
2019,Wodonga,3691,Bandiana,E Justice procedures offences,E20 Breaches of orders,6,374000.0
2021,Wodonga,3691,Bandiana,E Justice procedures offences,E10 Justice procedures,1,447000.0
2021,Wodonga,3691,Bandiana,E Justice procedures offences,E20 Breaches of orders,1,447000.0
2022,Wodonga,3691,Bandiana,E Justice procedures offences,E20 Breaches of orders,2,449500.0
2013,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,5,370000.0
2014,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,4,405000.0
2015,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,3,393000.0
2015,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,26,393000.0
2016,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,3,382000.0
2016,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,11,382000.0
2017,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,1,430000.0
2017,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,6,430000.0
2018,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,2,487500.0
2018,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,56,487500.0
2019,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,3,530000.0
2019,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,21,530000.0
2020,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,2,555000.0
2020,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,17,555000.0
2021,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,4,680000.0
2021,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,40,680000.0
2022,Golden Plains,3331,Bannockburn,E Justice procedures offences,E10 Justice procedures,2,720000.0
2022,Golden Plains,3331,Bannockburn,E Justice procedures offences,E20 Breaches of orders,10,720000.0
2013,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,1,345000.0
2014,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,4,330000.0
2015,Wodonga,3691,Baranduda,E Justice procedures offences,E10 Justice procedures,1,323000.0
2015,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,1,323000.0
2016,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,2,350000.0
2017,Wodonga,3691,Baranduda,E Justice procedures offences,E10 Justice procedures,1,350000.0
2017,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,10,350000.0
2018,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,17,403500.0
2019,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,1,395000.0
2021,Wodonga,3691,Baranduda,E Justice procedures offences,E10 Justice procedures,1,487000.0
2021,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,18,487000.0
2022,Wodonga,3691,Baranduda,E Justice procedures offences,E10 Justice procedures,2,683000.0
2022,Wodonga,3691,Baranduda,E Justice procedures offences,E20 Breaches of orders,13,683000.0
2014,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,18,220000.0
2015,Indigo,3688,Barnawartha,E Justice procedures offences,E10 Justice procedures,1,305000.0
2015,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,3,305000.0
2016,Indigo,3688,Barnawartha,E Justice procedures offences,E10 Justice procedures,1,245000.0
2016,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,1,245000.0
2017,Indigo,3688,Barnawartha,E Justice procedures offences,E10 Justice procedures,1,312000.0
2017,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,1,312000.0
2018,Indigo,3688,Barnawartha,E Justice procedures offences,E10 Justice procedures,1,280000.0
2018,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,1,280000.0
2019,Indigo,3688,Barnawartha,E Justice procedures offences,E10 Justice procedures,1,316000.0
2019,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,1,316000.0
2021,Indigo,3688,Barnawartha,E Justice procedures offences,E10 Justice procedures,3,358500.0
2021,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,2,358500.0
2022,Indigo,3688,Barnawartha,E Justice procedures offences,E20 Breaches of orders,11,405000.0
2013,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,1,742500.0
2015,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E10 Justice procedures,3,775000.0
2015,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,3,775000.0
2016,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E10 Justice procedures,3,842500.0
2016,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,18,842500.0
2017,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,17,916000.0
2018,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E10 Justice procedures,2,965000.0
2018,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,13,965000.0
2019,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E10 Justice procedures,5,1023000.0
2019,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,16,1023000.0
2020,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E10 Justice procedures,1,1285000.0
2020,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,21,1285000.0
2021,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E10 Justice procedures,2,1557000.0
2021,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,10,1557000.0
2022,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E10 Justice procedures,2,1667500.0
2022,Greater Geelong,3227,Barwon Heads,E Justice procedures offences,E20 Breaches of orders,15,1667500.0
2013,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,4,330500.0
2013,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,39,330500.0
2014,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,3,325000.0
2014,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,37,325000.0
2015,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,1,340000.0
2015,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,22,340000.0
2016,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,10,403000.0
2016,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,35,403000.0
2017,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,11,530000.0
2017,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,13,530000.0
2018,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,11,542500.0
2018,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,23,542500.0
2019,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,7,530000.0
2019,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,38,530000.0
2020,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,9,567500.0
2020,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,38,567500.0
2021,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,4,710000.0
2021,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,52,710000.0
2022,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E10 Justice procedures,5,787500.0
2022,Mornington Peninsula,3911,Baxter,E Justice procedures offences,E20 Breaches of orders,19,787500.0
2013,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,14,458500.0
2013,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,26,458500.0
2014,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,13,525000.0
2014,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,147,525000.0
2015,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,7,632500.0
2015,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,109,632500.0
2016,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,37,693000.0
2016,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,124,693000.0
2017,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,27,800500.0
2017,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,92,800500.0
2018,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,22,753000.0
2018,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,122,753000.0
2019,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,27,720000.0
2019,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,119,720000.0
2020,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,31,747000.0
2020,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,143,747000.0
2021,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,37,872500.0
2021,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,178,872500.0
2022,Knox,3153,Bayswater,E Justice procedures offences,E10 Justice procedures,29,936500.0
2022,Knox,3153,Bayswater,E Justice procedures offences,E20 Breaches of orders,182,936500.0
2013,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,4,468500.0
2013,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,26,468500.0
2014,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,4,490000.0
2014,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,58,490000.0
2015,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,10,580000.0
2015,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,44,580000.0
2016,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,18,628000.0
2016,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,69,628000.0
2017,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,19,737500.0
2017,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,48,737500.0
2018,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,24,713000.0
2018,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,84,713000.0
2019,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,14,695000.0
2019,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,83,695000.0
2020,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,18,731000.0
2020,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,86,731000.0
2021,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,20,860000.0
2021,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,115,860000.0
2022,Maroondah,3153,Bayswater North,E Justice procedures offences,E10 Justice procedures,19,868500.0
2022,Maroondah,3153,Bayswater North,E Justice procedures offences,E20 Breaches of orders,125,868500.0
2013,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,2,486500.0
2013,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,48,486500.0
2014,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,6,525000.0
2014,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,20,525000.0
2015,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,20,559000.0
2015,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,34,559000.0
2016,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,20,585000.0
2016,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,29,585000.0
2017,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,14,694500.0
2017,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,40,694500.0
2018,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,6,730000.0
2018,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,20,730000.0
2019,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,10,685000.0
2019,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,34,685000.0
2020,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,6,711000.0
2020,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,33,711000.0
2021,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,7,892000.0
2021,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,30,892000.0
2022,Cardinia,3807,Beaconsfield,E Justice procedures offences,E10 Justice procedures,12,891000.0
2022,Cardinia,3807,Beaconsfield,E Justice procedures offences,E20 Breaches of orders,38,891000.0
2013,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,1,470000.0
2014,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,10,507500.0
2015,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E10 Justice procedures,2,602500.0
2015,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,8,602500.0
2016,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,1,630000.0
2017,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E10 Justice procedures,3,725500.0
2017,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,2,725500.0
2018,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E10 Justice procedures,2,903500.0
2018,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,2,903500.0
2019,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,4,787500.0
2020,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E10 Justice procedures,2,818000.0
2020,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,7,818000.0
2021,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,2,900000.0
2022,Cardinia,3808,Beaconsfield Upper,E Justice procedures offences,E20 Breaches of orders,17,1205000.0
2013,Pyrenees,3373,Beaufort,E Justice procedures offences,E10 Justice procedures,1,186000.0
2013,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,2,186000.0
2014,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,3,220000.0
2015,Pyrenees,3373,Beaufort,E Justice procedures offences,E10 Justice procedures,3,205000.0
2015,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,2,205000.0
2016,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,54,237500.0
2017,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,26,220000.0
2018,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,17,225000.0
2019,Pyrenees,3373,Beaufort,E Justice procedures offences,E10 Justice procedures,4,242500.0
2019,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,66,242500.0
2020,Pyrenees,3373,Beaufort,E Justice procedures offences,E10 Justice procedures,5,325000.0
2020,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,17,325000.0
2021,Pyrenees,3373,Beaufort,E Justice procedures offences,E10 Justice procedures,7,390000.0
2021,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,26,390000.0
2022,Pyrenees,3373,Beaufort,E Justice procedures offences,E10 Justice procedures,2,380000.0
2022,Pyrenees,3373,Beaufort,E Justice procedures offences,E20 Breaches of orders,25,380000.0
2013,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,5,1074000.0
2013,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,9,1074000.0
2014,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,1,1129500.0
2014,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,19,1129500.0
2015,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,2,1345000.0
2015,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,4,1345000.0
2015,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,21,1345000.0
2016,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,2,1455000.0
2016,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,46,1455000.0
2017,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,4,1611000.0
2017,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,21,1611000.0
2018,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,2,1674000.0
2018,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,5,1674000.0
2018,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,70,1674000.0
2019,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,2,1587500.0
2019,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,21,1587500.0
2020,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,8,1725000.0
2020,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,36,1725000.0
2021,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,1,2100000.0
2021,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,31,2100000.0
2022,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,1,2060000.0
2022,Bayside,3193,Beaumaris,E Justice procedures offences,E10 Justice procedures,8,2060000.0
2022,Bayside,3193,Beaumaris,E Justice procedures offences,E20 Breaches of orders,39,2060000.0
2014,Colac-Otway,3251,Beeac,E Justice procedures offences,E20 Breaches of orders,1,162500.0
2015,Colac-Otway,3251,Beeac,E Justice procedures offences,E20 Breaches of orders,2,158000.0
2016,Colac-Otway,3251,Beeac,E Justice procedures offences,E20 Breaches of orders,3,148000.0
2017,Colac-Otway,3251,Beeac,E Justice procedures offences,E10 Justice procedures,1,200500.0
2017,Colac-Otway,3251,Beeac,E Justice procedures offences,E20 Breaches of orders,1,200500.0
2018,Colac-Otway,3251,Beeac,E Justice procedures offences,E20 Breaches of orders,7,191500.0
2019,Colac-Otway,3251,Beeac,E Justice procedures offences,E20 Breaches of orders,2,180000.0
2020,Colac-Otway,3251,Beeac,E Justice procedures offences,E10 Justice procedures,1,265000.0
2021,Colac-Otway,3251,Beeac,E Justice procedures offences,E10 Justice procedures,1,345500.0
2021,Colac-Otway,3251,Beeac,E Justice procedures offences,E20 Breaches of orders,6,345500.0
2013,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,2,295000.0
2013,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,7,295000.0
2014,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,2,295000.0
2014,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,6,295000.0
2015,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,3,332000.0
2015,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,21,332000.0
2016,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,14,345000.0
2017,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,7,399000.0
2018,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,3,400000.0
2018,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,14,400000.0
2019,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,1,478500.0
2019,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,20,478500.0
2020,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,4,487500.0
2020,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,37,487500.0
2021,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,2,645000.0
2021,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,22,645000.0
2022,Indigo,3747,Beechworth,E Justice procedures offences,E10 Justice procedures,2,645000.0
2022,Indigo,3747,Beechworth,E Justice procedures offences,E20 Breaches of orders,40,645000.0
2013,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,7,410000.0
2013,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,4,410000.0
2014,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,10,426000.0
2014,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,13,426000.0
2015,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,6,482500.0
2015,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,31,482500.0
2016,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,11,545000.0
2016,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,38,545000.0
2017,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,17,620000.0
2017,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,44,620000.0
2018,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,4,676000.0
2018,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,63,676000.0
2019,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,2,636000.0
2019,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,29,636000.0
2020,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,1,680000.0
2020,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,13,680000.0
2021,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,1,782500.0
2021,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,9,782500.0
2022,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E10 Justice procedures,4,913000.0
2022,Yarra Ranges,3160,Belgrave,E Justice procedures offences,E20 Breaches of orders,91,913000.0
2013,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,3,430000.0
2014,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E10 Justice procedures,1,480000.0
2014,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,9,480000.0
2015,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,9,590500.0
2016,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,2,624000.0
2018,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,2,701500.0
2020,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,1,737500.0
2021,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,1,902500.0
2022,Yarra Ranges,3160,Belgrave Heights,E Justice procedures offences,E20 Breaches of orders,4,1167000.0
2013,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,27,548000.0
2014,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E10 Justice procedures,2,541000.0
2014,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,1,541000.0
2015,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,2,555500.0
2016,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E10 Justice procedures,2,565000.0
2016,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,13,565000.0
2017,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,3,689000.0
2018,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,8,782500.0
2019,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,3,665500.0
2021,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E10 Justice procedures,1,1085000.0
2021,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,1,1085000.0
2022,Yarra Ranges,3160,Belgrave South,E Justice procedures offences,E20 Breaches of orders,2,885000.0
2013,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,1,314000.0
2013,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,16,314000.0
2014,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,7,323500.0
2014,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,35,323500.0
2015,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,1,340000.0
2015,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,64,340000.0
2016,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,8,360000.0
2016,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,41,360000.0
2017,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,3,400000.0
2017,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,37,400000.0
2018,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,5,452500.0
2018,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,37,452500.0
2019,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,5,482000.0
2019,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,34,482000.0
2020,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,10,500000.0
2020,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,94,500000.0
2021,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,10,620000.0
2021,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,30,620000.0
2022,Greater Geelong,3215,Bell Park,E Justice procedures offences,E10 Justice procedures,13,560000.0
2022,Greater Geelong,3215,Bell Park,E Justice procedures offences,E20 Breaches of orders,63,560000.0
2013,Greater Geelong,3215,Bell Post Hill,E Justice procedures offences,E20 Breaches of orders,22,328000.0
2014,Greater Geelong,3215,Bell Post Hill,E Justice procedures offences,E20 Breaches of orders,13,333500.0
2015,Greater Geelong,3215,Bell Post Hill,E Justice procedures offences,E10 Justice procedures,3,344500.0
2015,Greater Geelong,3215,Bell Post Hill,E Justice procedures offences,E20 Breaches of orders,31,344500.0
2016,Greater Geelong,3215,Bell Post Hill,E Justice procedures offences,E10 Justice procedures,9,355000.0
2016,Greater Geelong,3215,Bell Post Hill,E Justice procedures offences,E20 Breaches of orders,19,355000.0
