Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2013,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,3,792500.0
2013,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,75,792500.0
2013,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,127,792500.0
2013,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,359,792500.0
2013,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,166,792500.0
2014,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,2,862500.0
2014,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,95,862500.0
2014,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,117,862500.0
2014,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,467,862500.0
2014,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,107,862500.0
2015,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,2,925000.0
2015,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,92,925000.0
2015,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,133,925000.0
2015,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,614,925000.0
2015,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,311,925000.0
2016,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,81,1187500.0
2016,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,112,1187500.0
2016,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,640,1187500.0
2016,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,232,1187500.0
2017,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,4,1280000.0
2017,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,100,1280000.0
2017,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,142,1280000.0
2017,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,590,1280000.0
2017,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,183,1280000.0
2018,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,100,1192500.0
2018,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,127,1192500.0
2018,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,766,1192500.0
2018,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,169,1192500.0
2019,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,5,1050000.0
2019,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,108,1050000.0
2019,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,108,1050000.0
2019,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,656,1050000.0
2019,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,176,1050000.0
2020,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,3,1200000.0
2020,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,82,1200000.0
2020,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,121,1200000.0
2020,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,625,1200000.0
2020,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,154,1200000.0
2021,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,1,1375000.0
2021,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,106,1375000.0
2021,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,103,1375000.0
2021,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,573,1375000.0
2021,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,170,1375000.0
2022,Yarra,3067,Abbotsford,B Property and deception offences,B10 Arson,2,1517500.0
2022,Yarra,3067,Abbotsford,B Property and deception offences,B20 Property damage,99,1517500.0
2022,Yarra,3067,Abbotsford,B Property and deception offences,B30 Burglary/Break and enter,94,1517500.0
2022,Yarra,3067,Abbotsford,B Property and deception offences,B40 Theft,530,1517500.0
2022,Yarra,3067,Abbotsford,B Property and deception offences,B50 Deception,110,1517500.0
2013,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,14,947500.0
2013,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,30,947500.0
2013,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,31,947500.0
2013,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,2,947500.0
2014,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,24,1045000.0
2014,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,26,1045000.0
2014,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,56,1045000.0
2014,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,1,1045000.0
2015,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,15,1207500.0
2015,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,23,1207500.0
2015,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,67,1207500.0
2015,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,4,1207500.0
2016,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,12,1300000.0
2016,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,13,1300000.0
2016,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,75,1300000.0
2016,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,3,1300000.0
2017,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,12,1471000.0
2017,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,11,1471000.0
2017,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,51,1471000.0
2017,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,3,1471000.0
2018,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B10 Arson,2,1498500.0
2018,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,7,1498500.0
2018,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,12,1498500.0
2018,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,60,1498500.0
2018,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,2,1498500.0
2019,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,8,1390000.0
2019,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,21,1390000.0
2019,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,70,1390000.0
2019,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,1,1390000.0
2020,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,20,1520000.0
2020,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,6,1520000.0
2020,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,44,1520000.0
2020,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,3,1520000.0
2021,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B10 Arson,1,1880500.0
2021,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,22,1880500.0
2021,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,20,1880500.0
2021,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,51,1880500.0
2021,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,5,1880500.0
2022,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B20 Property damage,7,1575000.0
2022,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B30 Burglary/Break and enter,11,1575000.0
2022,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B40 Theft,38,1575000.0
2022,Moonee Valley,3040,Aberfeldie,B Property and deception offences,B50 Deception,2,1575000.0
2015,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,1,600000.0
2015,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,3,600000.0
2015,Melton,3336,Aintree,B Property and deception offences,B40 Theft,2,600000.0
2016,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,4,600000.0
2016,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,12,600000.0
2016,Melton,3336,Aintree,B Property and deception offences,B40 Theft,27,600000.0
2017,Melton,3336,Aintree,B Property and deception offences,B10 Arson,1,571000.0
2017,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,5,571000.0
2017,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,38,571000.0
2017,Melton,3336,Aintree,B Property and deception offences,B40 Theft,34,571000.0
2017,Melton,3336,Aintree,B Property and deception offences,B50 Deception,1,571000.0
2018,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,16,557500.0
2018,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,32,557500.0
2018,Melton,3336,Aintree,B Property and deception offences,B40 Theft,65,557500.0
2018,Melton,3336,Aintree,B Property and deception offences,B50 Deception,1,557500.0
2019,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,14,575000.0
2019,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,50,575000.0
2019,Melton,3336,Aintree,B Property and deception offences,B40 Theft,88,575000.0
2019,Melton,3336,Aintree,B Property and deception offences,B50 Deception,3,575000.0
2020,Melton,3336,Aintree,B Property and deception offences,B10 Arson,2,640000.0
2020,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,29,640000.0
2020,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,41,640000.0
2020,Melton,3336,Aintree,B Property and deception offences,B40 Theft,132,640000.0
2020,Melton,3336,Aintree,B Property and deception offences,B50 Deception,2,640000.0
2021,Melton,3336,Aintree,B Property and deception offences,B10 Arson,1,719000.0
2021,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,13,719000.0
2021,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,34,719000.0
2021,Melton,3336,Aintree,B Property and deception offences,B40 Theft,118,719000.0
2021,Melton,3336,Aintree,B Property and deception offences,B50 Deception,8,719000.0
2022,Melton,3336,Aintree,B Property and deception offences,B10 Arson,1,760000.0
2022,Melton,3336,Aintree,B Property and deception offences,B20 Property damage,20,760000.0
2022,Melton,3336,Aintree,B Property and deception offences,B30 Burglary/Break and enter,26,760000.0
2022,Melton,3336,Aintree,B Property and deception offences,B40 Theft,122,760000.0
2022,Melton,3336,Aintree,B Property and deception offences,B50 Deception,13,760000.0
2013,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,4,664000.0
2013,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,2,664000.0
2013,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,3,664000.0
2014,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,1,625500.0
2014,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,6,625500.0
2014,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,22,625500.0
2015,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B10 Arson,3,680000.0
2015,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,3,680000.0
2015,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,11,680000.0
2015,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,10,680000.0
2016,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,6,715000.0
2016,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,4,715000.0
2016,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,3,715000.0
2016,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B50 Deception,1,715000.0
2017,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,1,737500.0
2017,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,6,737500.0
2017,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,24,737500.0
2018,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,2,869000.0
2018,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,2,869000.0
2018,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,8,869000.0
2018,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B50 Deception,5,869000.0
2019,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,5,985000.0
2019,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,2,985000.0
2019,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,7,985000.0
2019,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B50 Deception,1,985000.0
2020,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B10 Arson,1,1132500.0
2020,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,4,1132500.0
2020,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,4,1132500.0
2020,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,6,1132500.0
2020,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B50 Deception,4,1132500.0
2021,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,5,1775000.0
2021,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,5,1775000.0
2021,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B50 Deception,1,1775000.0
2022,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B20 Property damage,2,1750000.0
2022,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B30 Burglary/Break and enter,5,1750000.0
2022,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B40 Theft,4,1750000.0
2022,Surf Coast,3231,Aireys Inlet,B Property and deception offences,B50 Deception,2,1750000.0
2013,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,6,532000.0
2013,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,44,532000.0
2013,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,89,532000.0
2013,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,361,532000.0
2013,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,135,532000.0
2014,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,4,575000.0
2014,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,60,575000.0
2014,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,65,575000.0
2014,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,425,575000.0
2014,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,171,575000.0
2015,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,5,635000.0
2015,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,47,635000.0
2015,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,70,635000.0
2015,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,447,635000.0
2015,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,297,635000.0
2016,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,3,742000.0
2016,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,39,742000.0
2016,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,90,742000.0
2016,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,494,742000.0
2016,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,104,742000.0
2017,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,5,845000.0
2017,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,38,845000.0
2017,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,76,845000.0
2017,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,466,845000.0
2017,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,111,845000.0
2018,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,1,845000.0
2018,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,44,845000.0
2018,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,68,845000.0
2018,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,688,845000.0
2018,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,112,845000.0
2019,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,3,795000.0
2019,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,32,795000.0
2019,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,70,795000.0
2019,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,485,795000.0
2019,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,79,795000.0
2020,Moonee Valley,3042,Airport West,B Property and deception offences,B10 Arson,4,812500.0
2020,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,51,812500.0
2020,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,45,812500.0
2020,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,300,812500.0
2020,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,52,812500.0
2021,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,57,960000.0
2021,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,31,960000.0
2021,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,373,960000.0
2021,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,64,960000.0
2022,Moonee Valley,3042,Airport West,B Property and deception offences,B20 Property damage,62,919500.0
2022,Moonee Valley,3042,Airport West,B Property and deception offences,B30 Burglary/Break and enter,29,919500.0
2022,Moonee Valley,3042,Airport West,B Property and deception offences,B40 Theft,404,919500.0
2022,Moonee Valley,3042,Airport West,B Property and deception offences,B50 Deception,50,919500.0
2013,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,5,313000.0
2013,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,32,313000.0
2013,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,56,313000.0
2013,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,145,313000.0
2013,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,19,313000.0
2014,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,2,328000.0
2014,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,42,328000.0
2014,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,60,328000.0
2014,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,124,328000.0
2014,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,16,328000.0
2015,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,8,345000.0
2015,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,28,345000.0
2015,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,50,345000.0
2015,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,158,345000.0
2015,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,31,345000.0
2016,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,10,439000.0
2016,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,30,439000.0
2016,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,42,439000.0
2016,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,126,439000.0
2016,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,19,439000.0
2017,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,23,526500.0
2017,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,32,526500.0
2017,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,80,526500.0
2017,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,7,526500.0
2018,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,1,546000.0
2018,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,36,546000.0
2018,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,34,546000.0
2018,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,98,546000.0
2018,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,12,546000.0
2019,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,2,512000.0
2019,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,48,512000.0
2019,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,26,512000.0
2019,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,97,512000.0
2019,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,32,512000.0
2020,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,37,545000.0
2020,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,24,545000.0
2020,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,113,545000.0
2020,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,18,545000.0
2021,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,3,610000.0
2021,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,35,610000.0
2021,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,20,610000.0
2021,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,85,610000.0
2021,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,12,610000.0
2022,Brimbank,3021,Albanvale,B Property and deception offences,B10 Arson,10,605000.0
2022,Brimbank,3021,Albanvale,B Property and deception offences,B20 Property damage,25,605000.0
2022,Brimbank,3021,Albanvale,B Property and deception offences,B30 Burglary/Break and enter,18,605000.0
2022,Brimbank,3021,Albanvale,B Property and deception offences,B40 Theft,93,605000.0
2022,Brimbank,3021,Albanvale,B Property and deception offences,B50 Deception,8,605000.0
2013,Port Phillip,3206,Albert Park,B Property and deception offences,B10 Arson,3,1360000.0
2013,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,40,1360000.0
2013,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,54,1360000.0
2013,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,186,1360000.0
2013,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,21,1360000.0
2014,Port Phillip,3206,Albert Park,B Property and deception offences,B10 Arson,1,1503000.0
2014,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,46,1503000.0
2014,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,40,1503000.0
2014,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,292,1503000.0
2014,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,13,1503000.0
2015,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,31,1700000.0
2015,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,66,1700000.0
2015,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,282,1700000.0
2015,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,17,1700000.0
2016,Port Phillip,3206,Albert Park,B Property and deception offences,B10 Arson,3,1775000.0
2016,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,41,1775000.0
2016,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,52,1775000.0
2016,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,407,1775000.0
2016,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,229,1775000.0
2017,Port Phillip,3206,Albert Park,B Property and deception offences,B10 Arson,2,2150000.0
2017,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,48,2150000.0
2017,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,49,2150000.0
2017,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,352,2150000.0
2017,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,52,2150000.0
2018,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,41,2070000.0
2018,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,43,2070000.0
2018,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,377,2070000.0
2018,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,35,2070000.0
2019,Port Phillip,3206,Albert Park,B Property and deception offences,B10 Arson,3,1990000.0
2019,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,42,1990000.0
2019,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,45,1990000.0
2019,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,355,1990000.0
2019,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,28,1990000.0
2020,Port Phillip,3206,Albert Park,B Property and deception offences,B10 Arson,4,1895000.0
2020,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,50,1895000.0
2020,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,38,1895000.0
2020,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,265,1895000.0
2020,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,20,1895000.0
2021,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,35,2300000.0
2021,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,28,2300000.0
2021,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,275,2300000.0
2021,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,14,2300000.0
2022,Port Phillip,3206,Albert Park,B Property and deception offences,B10 Arson,3,2076000.0
2022,Port Phillip,3206,Albert Park,B Property and deception offences,B20 Property damage,23,2076000.0
2022,Port Phillip,3206,Albert Park,B Property and deception offences,B30 Burglary/Break and enter,35,2076000.0
2022,Port Phillip,3206,Albert Park,B Property and deception offences,B40 Theft,273,2076000.0
2022,Port Phillip,3206,Albert Park,B Property and deception offences,B50 Deception,29,2076000.0
2013,Brimbank,3020,Albion,B Property and deception offences,B10 Arson,8,379000.0
2013,Brimbank,3020,Albion,B Property and deception offences,B20 Property damage,41,379000.0
2013,Brimbank,3020,Albion,B Property and deception offences,B30 Burglary/Break and enter,74,379000.0
2013,Brimbank,3020,Albion,B Property and deception offences,B40 Theft,183,379000.0
2013,Brimbank,3020,Albion,B Property and deception offences,B50 Deception,12,379000.0
2014,Brimbank,3020,Albion,B Property and deception offences,B10 Arson,1,432000.0
2014,Brimbank,3020,Albion,B Property and deception offences,B20 Property damage,46,432000.0
2014,Brimbank,3020,Albion,B Property and deception offences,B30 Burglary/Break and enter,87,432000.0
2014,Brimbank,3020,Albion,B Property and deception offences,B40 Theft,201,432000.0
2014,Brimbank,3020,Albion,B Property and deception offences,B50 Deception,11,432000.0
2015,Brimbank,3020,Albion,B Property and deception offences,B10 Arson,2,481000.0
2015,Brimbank,3020,Albion,B Property and deception offences,B20 Property damage,31,481000.0
